datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),total_gen_rolling_sum_24h,pm25
2024-04-21 03:00:00,2024-04-21,0.9967041473343766,0.9879965333552068,1.412951722116262,-0.1852944192737351,0.373392939863254,0.1381646267339472,0.2003530188997119,-1.2209895925975272,-0.2323567208168959,0.4769250300881271,-0.7679461572554798,-0.723505850919078,-0.4379023978787156,1.174995990343254
2024-04-21 04:00:00,2024-04-21,1.2219114445024155,0.6956834267477828,1.412951722116262,-0.1852944192737351,0.3538164156127696,0.2321861501091384,0.0889197284431004,-1.2561257695646413,-0.2323567208168959,0.3025735651227906,-0.9025287329440428,-0.7058984976224381,-0.4367086054025707,0.8345813798823171
2024-04-21 05:00:00,2024-04-21,1.3634826698907698,0.3552776043178288,1.412951722116262,-0.1852944192737351,-0.244156628291797,0.3264393991749326,0.6241087969479018,-1.3029740055207937,-0.2323567208168959,0.1718099663987882,-0.7161836281444941,-0.2128926053165219,-0.4390961903548605,0.3876087705909724
2024-04-21 06:00:00,2024-04-21,1.4117699784467337,-0.0100228396832727,1.412951722116262,-0.1852944192737351,-0.326675521728888,0.2722800864056388,0.7508871800330994,-1.349822241476946,1.5881805087753087,0.3897492976054589,-0.6540685932113112,-0.1424631921299625,-0.4438713602594402,0.2170926915605553
2024-04-21 07:00:00,2024-04-21,1.3634826698907698,-0.3753232836843744,1.412951722116262,-0.1852944192737351,-0.2066467843790103,0.4186846175595815,0.4508699915128537,-1.32639812349887,5.5471730114353175,0.6948643612947978,-0.8197086863664655,-0.2657146652064415,-0.44625894521173,-0.1805002115281373
2024-04-21 08:00:00,2024-04-21,1.2219114445024155,-0.7157291061143282,1.412951722116262,-0.1852944192737351,-0.536644004731529,0.741730154634743,0.5143784198569319,-1.2912619465317556,2.58115268035769,1.087155157466805,-0.9128812387662398,0.1216471073196353,-0.4498403226401647,-0.2873340555310049
2024-04-21 09:00:00,2024-04-21,0.9967041473343766,-1.0080422127217523,1.412951722116262,-0.1852944192737351,-1.066629851161744,1.2124805283989744,1.2269892468858012,-1.349822241476946,5.238723654410845,1.130743023708139,-0.850766203833057,1.0900515386348275,-0.4504372188782372,-0.2909756152048235
2024-04-21 10:00:00,2024-04-21,0.7032082835159983,-1.2323419483616,1.412951722116262,-0.1852944192737351,-1.3025643481235245,1.4496460556659128,1.683956529408393,-1.2795498875427176,1.5881805087753087,0.9128036925014684,-0.8197086863664655,1.6534868441273036,-0.4498403226401647,-1.8070762586183111
2024-04-21 11:00:00,2024-04-21,0.3614251111416566,-1.3733426567228542,1.412951722116262,-0.1852944192737351,-1.4469502503640843,1.5388907342292155,2.1087051869584306,-1.1975654746194508,0.4289975647794197,0.7820400937774661,-0.7782986630776769,2.0584559699500207,-0.4477511858069111,0.0863006132155289
2024-04-21 12:00:00,2024-04-21,-0.0053534114147365,-1.421435372545384,1.412951722116262,-0.1852944192737351,-1.2721295859707369,1.2631392010489797,1.8028622450560523,-1.0101725307948417,1.0327667233926023,0.433337163846793,-0.7679461572554798,1.5654500776441045,-0.4468558414498024,0.0414123598839114
